39.8206,39.5214,39.2206,38.9181,38.6139,38.3079,38.0,37.6904,37.3789,37.0654,36.7501,36.4328,36.1135,35.7922,35.4688,35.1434,34.8159,34.4862,34.1544,33.8204,33.4842,33.1457,32.8051,32.4622,32.117,31.7695,31.4198,31.0677,30.7134,30.3568,29.998,29.6369,29.2737,28.9082,28.5407,28.171,27.7994,27.4259,27.0505,26.6735,26.2949,25.9148,25.5335,25.1512,24.768,24.3843,24.0003,23.6163,23.2328,22.85,22.4686,22.089,21.7117,21.3375,20.9669,20.6008,20.2401,19.8856,19.5384,19.1995,18.8701,18.5516,18.2451,17.9522,17.6743,17.4128,17.1694,16.9454,16.7425,16.562,16.4052,16.2733,16.1673,16.0881,16.0361,16.0117,16.0149,16.0455,16.1028,16.1863,16.2948,16.4272,16.582,16.7578,16.9529,17.1658,17.3947,17.6379,17.8939,18.1611,18.4379,18.7229,19.0147,19.3121,19.614,19.9192,20.2267,20.5357,20.8454,21.1549,21.4637,21.7711,22.0766,22.3797,22.6801,22.9772,23.2709,23.5608,23.8466,24.1281,24.4052,24.6777,24.9454,25.2082,25.4661,25.7189,25.9666,26.2091,26.4464,26.6785,26.9053,27.1269,27.3433,27.5544,27.7603,27.961,28.1566,28.347,28.5323,28.7126,28.8879,29.0582,29.2237,29.3842,29.54,29.6911,29.8374,29.9792,30.1163,30.249,30.3773,30.5011,30.6207,30.736,30.8472,30.9543,31.0573,31.1563,31.2515,31.3428,31.4304,31.5143,31.5946,31.6713,31.7446,31.8145,31.881,31.9443,32.0045,32.0615,32.1155,32.1666,32.2147,32.2601,32.3028,32.3429,32.3804,32.4154,32.4481,32.4784,32.5065,32.5325,32.5565,32.5784,32.5985,32.6169,32.6335,32.6485,32.662,32.6741,32.6849,32.6944,32.7029,32.7103,32.7167,32.7224,32.7273,32.7315,32.7353,32.7386,32.7417,32.7445,32.7472,32.7499,32.7527,32.7557,32.7591,32.7629,32.7673,32.7722,32.778,32.7846,32.7922,32.8008,32.8107,32.8218,32.8343,32.8483,32.8639,32.8811,32.9002,32.9211,32.944,32.9689,32.996,33.0253,33.0569,33.0909,33.1273,33.1662,33.2078,33.2519,33.2988,33.3485,33.401,33.4563,33.5145,33.5757,33.6398,33.707,33.7772,33.8504,33.9267,34.0061,34.0886,34.1742,34.2629,34.3546,34.4495,34.5474,34.6484,34.7525,34.8596,34.9697,35.0828,35.1988,35.3177
39.6992,39.3991,39.0972,38.7936,38.4882,38.1809,37.8718,37.5609,37.2479,36.9331,36.6162,36.2973,35.9763,35.6533,35.3281,35.0007,34.6711,34.3394,34.0053,33.669,33.3303,32.9894,32.646,32.3003,31.9521,31.6016,31.2486,30.8932,30.5353,30.1749,29.8122,29.447,29.0793,28.7093,28.337,27.9623,27.5854,27.2063,26.8251,26.4419,26.0569,25.67,25.2816,24.8918,24.5008,24.1088,23.7162,23.3232,22.9302,22.5375,22.1457,21.7553,21.3667,20.9807,20.598,20.2192,19.8454,19.4775,19.1165,18.7635,18.4198,18.0868,17.7658,17.4585,17.1663,16.891,16.6343,16.3977,16.1831,15.9921,15.826,15.6865,15.5745,15.491,15.4367,15.412,15.4169,15.4512,15.5141,15.605,15.7225,15.8654,16.0319,16.2206,16.4294,16.6566,16.9004,17.1588,17.4301,17.7125,18.0045,18.3045,18.611,18.9227,19.2385,19.5571,19.8776,20.199,20.5206,20.8416,21.1612,21.479,21.7944,22.1069,22.4162,22.7218,23.0234,23.3208,23.6138,23.9021,24.1855,24.464,24.7374,25.0055,25.2683,25.5258,25.7779,26.0245,26.2657,26.5014,26.7316,26.9563,27.1756,27.3894,27.5978,27.8009,27.9986,28.191,28.3781,28.56,28.7368,28.9085,29.0751,29.2368,29.3935,29.5453,29.6924,29.8347,29.9723,30.1054,30.2339,30.3579,30.4776,30.5929,30.7039,30.8108,30.9135,31.0122,31.1069,31.1977,31.2847,31.3679,31.4475,31.5234,31.5958,31.6647,31.7303,31.7925,31.8515,31.9073,31.9601,32.0098,32.0566,32.1006,32.1418,32.1803,32.2163,32.2497,32.2807,32.3093,32.3356,32.3598,32.3819,32.402,32.4201,32.4365,32.4511,32.4641,32.4755,32.4855,32.4941,32.5015,32.5078,32.5129,32.5172,32.5205,32.5232,32.5251,32.5266,32.5276,32.5283,32.5288,32.5291,32.5295,32.53,32.5307,32.5317,32.5332,32.5353,32.538,32.5415,32.5458,32.5512,32.5577,32.5654,32.5744,32.5848,32.5968,32.6104,32.6257,32.6429,32.662,32.6831,32.7063,32.7318,32.7595,32.7896,32.8221,32.8572,32.8949,32.9352,32.9782,33.0241,33.0728,33.1244,33.1789,33.2364,33.297,33.3606,33.4273,33.4972,33.5701,33.6462,33.7255,33.808,33.8936,33.9825,34.0745,34.1696,34.268,34.3694,34.474,34.5817,34.6925,34.8063,34.9231,35.043
39.5811,39.28,38.9772,38.6725,38.366,38.0576,37.7473,37.435,37.1208,36.8045,36.4862,36.1658,35.8432,35.5185,35.1915,34.8623,34.5309,34.197,33.8609,33.5223,33.1813,32.8379,32.492,32.1436,31.7926,31.439,31.0829,30.7242,30.3628,29.9988,29.6322,29.263,28.8911,28.5167,28.1396,27.76,27.3779,26.9933,26.6064,26.2172,25.8257,25.4322,25.0367,24.6394,24.2406,23.8404,23.4391,23.037,22.6344,22.2318,21.8294,21.428,21.0279,20.6299,20.2346,19.8428,19.4554,19.0735,18.698,18.3302,17.9714,17.623,17.2866,16.9638,16.6563,16.3659,16.0946,15.8443,15.6168,15.4141,15.2378,15.0896,14.9708,14.8825,14.8256,14.8005,14.8072,14.8455,14.9146,15.0136,15.1411,15.2954,15.4749,15.6775,15.9013,16.1441,16.4038,16.6785,16.9661,17.2648,17.5728,17.8885,18.2104,18.5371,18.8672,19.1997,19.5336,19.8678,20.2016,20.5341,20.8649,21.1932,21.5185,21.8405,22.1586,22.4727,22.7823,23.0872,23.3873,23.6823,23.972,24.2564,24.5353,24.8086,25.0763,25.3384,25.5948,25.8454,26.0903,26.3295,26.5629,26.7907,27.0128,27.2292,27.44,27.6452,27.845,28.0392,28.2281,28.4115,28.5897,28.7626,28.9303,29.093,29.2505,29.4031,29.5508,29.6936,29.8316,29.9649,30.0936,30.2177,30.3374,30.4526,30.5634,30.67,30.7724,30.8706,30.9648,31.0551,31.1414,31.2238,31.3026,31.3776,31.4491,31.517,31.5814,31.6425,31.7003,31.7549,31.8063,31.8547,31.9001,31.9426,31.9823,32.0192,32.0535,32.0853,32.1145,32.1413,32.1659,32.1882,32.2084,32.2265,32.2427,32.257,32.2695,32.2804,32.2897,32.2975,32.3039,32.3091,32.3131,32.316,32.3179,32.3189,32.3192,32.3188,32.3179,32.3165,32.3148,32.3129,32.3109,32.3088,32.3069,32.3052,32.3039,32.303,32.3026,32.303,32.3042,32.3062,32.3093,32.3135,32.319,32.3259,32.3342,32.344,32.3556,32.3689,32.3842,32.4014,32.4207,32.4422,32.4659,32.492,32.5206,32.5516,32.5853,32.6217,32.6608,32.7027,32.7475,32.7952,32.8459,32.8996,32.9564,33.0164,33.0795,33.1457,33.2152,33.2879,33.3639,33.4431,33.5255,33.6113,33.7003,33.7925,33.888,33.9868,34.0887,34.1939,34.3022,34.4137,34.5283,34.646,34.7668
39.4663,39.1643,38.8605,38.5548,38.2473,37.9378,37.6264,37.313,36.9975,36.6799,36.3602,36.0384,35.7143,35.388,35.0594,34.7284,34.3951,34.0594,33.7212,33.3805,33.0373,32.6915,32.3431,31.9921,31.6384,31.282,30.9228,30.5609,30.1962,29.8287,29.4584,29.0853,28.7093,28.3305,27.9489,27.5645,27.1773,26.7873,26.3948,25.9996,25.6018,25.2017,24.7992,24.3946,23.988,23.5796,23.1697,22.7584,22.3463,21.9335,21.5206,21.1079,20.6961,20.2858,19.8776,19.4724,19.0711,18.6746,18.284,17.9007,17.526,17.1613,16.8083,16.4689,16.1448,15.8382,15.551,15.2856,15.0439,14.8282,14.6404,14.4825,14.356,14.2623,14.2023,14.1766,14.1853,14.228,14.304,14.4119,14.5504,14.7175,14.9111,15.1291,15.3691,15.6287,15.9057,16.1978,16.5028,16.8188,17.1437,17.476,17.8139,18.1561,18.5012,18.848,19.1956,19.5428,19.889,20.2334,20.5753,20.9142,21.2495,21.5809,21.908,22.2305,22.548,22.8604,23.1675,23.469,23.7649,24.0551,24.3394,24.6178,24.8903,25.1568,25.4174,25.6719,25.9204,26.1629,26.3995,26.6302,26.8549,27.0738,27.2869,27.4942,27.6959,27.8919,28.0823,28.2672,28.4466,28.6207,28.7894,28.9529,29.1112,29.2644,29.4126,29.5558,29.6941,29.8276,29.9564,30.0806,30.2001,30.3151,30.4257,30.5319,30.6339,30.7316,30.8252,30.9148,31.0004,31.082,31.1599,31.234,31.3044,31.3713,31.4346,31.4945,31.551,31.6043,31.6544,31.7013,31.7452,31.7862,31.8243,31.8596,31.8922,31.9222,31.9496,31.9746,31.9973,32.0176,32.0358,32.052,32.0661,32.0783,32.0887,32.0974,32.1045,32.1101,32.1143,32.1171,32.1188,32.1193,32.1189,32.1175,32.1154,32.1126,32.1092,32.1054,32.1012,32.0968,32.0923,32.0878,32.0834,32.0792,32.0754,32.0721,32.0693,32.0673,32.066,32.0657,32.0665,32.0684,32.0716,32.0762,32.0823,32.09,32.0995,32.1108,32.124,32.1393,32.1567,32.1764,32.1984,32.2228,32.2498,32.2794,32.3116,32.3466,32.3845,32.4252,32.4689,32.5156,32.5654,32.6183,32.6744,32.7337,32.7963,32.8621,32.9312,33.0037,33.0795,33.1586,33.2411,33.327,33.4162,33.5087,33.6046,33.7038,33.8063,33.9121,34.0211,34.1333,34.2488,34.3674,34.4891
39.3547,39.0519,38.7472,38.4407,38.1322,37.8217,37.5093,37.1947,36.8781,36.5593,36.2383,35.9151,35.5896,35.2618,34.9316,34.5991,34.264,33.9265,33.5863,33.2437,32.8983,32.5503,32.1996,31.8461,31.4897,31.1306,30.7685,30.4036,30.0357,29.6648,29.2909,28.914,28.534,28.1511,27.765,27.3759,26.9838,26.5887,26.1906,25.7895,25.3857,24.979,24.5697,24.1578,23.7435,23.327,22.9084,22.4882,22.0664,21.6435,21.2199,20.796,20.3723,19.9495,19.5282,19.1092,18.6934,18.2819,17.8756,17.4761,17.0845,16.7026,16.3321,15.9748,15.6329,15.3086,15.0041,14.722,14.4646,14.2344,14.0338,13.8649,13.7297,13.6298,13.5663,13.5399,13.5506,13.5983,13.6818,13.7998,13.9504,14.1316,14.3409,14.5757,14.8334,15.1113,15.4069,15.7177,16.0413,16.3755,16.7183,17.0679,17.4226,17.7809,18.1414,18.5029,18.8645,19.225,19.5838,19.9401,20.2933,20.6428,20.9881,21.329,21.6649,21.9957,22.3211,22.6408,22.9547,23.2627,23.5647,23.8605,24.1501,24.4335,24.7106,24.9814,25.2459,25.5042,25.7562,26.0019,26.2415,26.4749,26.7022,26.9234,27.1386,27.3479,27.5514,27.749,27.9408,28.1271,28.3077,28.4827,28.6524,28.8166,28.9756,29.1293,29.2779,29.4214,29.56,29.6936,29.8224,29.9464,30.0658,30.1806,30.2908,30.3966,30.4981,30.5952,30.6882,30.777,30.8618,30.9426,31.0195,31.0926,31.1619,31.2276,31.2898,31.3484,31.4036,31.4555,31.5041,31.5496,31.592,31.6313,31.6678,31.7014,31.7322,31.7604,31.786,31.8091,31.8298,31.8482,31.8644,31.8784,31.8904,31.9005,31.9087,31.9152,31.92,31.9233,31.9252,31.9257,31.9249,31.9231,31.9202,31.9164,31.9118,31.9064,31.9006,31.8942,31.8875,31.8806,31.8735,31.8664,31.8595,31.8528,31.8464,31.8406,31.8353,31.8307,31.827,31.8243,31.8226,31.8221,31.823,31.8253,31.8291,31.8346,31.8419,31.8511,31.8623,31.8756,31.8911,31.9089,31.9292,31.9519,31.9772,32.0052,32.036,32.0696,32.1062,32.1457,32.1883,32.234,32.2829,32.335,32.3904,32.449,32.5111,32.5764,32.6452,32.7174,32.7931,32.8722,32.9547,33.0407,33.1301,33.223,33.3193,33.4189,33.522,33.6285,33.7382,33.8513,33.9676,34.0871,34.2098
39.2465,38.9429,38.6374,38.3301,38.0207,37.7093,37.3959,37.0803,36.7626,36.4427,36.1205,35.7961,35.4692,35.14,34.8084,34.4743,34.1376,33.7983,33.4564,33.1118,32.7645,32.4144,32.0614,31.7056,31.3468,30.985,30.6202,30.2524,29.8814,29.5073,29.13,28.7494,28.3657,27.9786,27.5883,27.1947,26.7978,26.3976,25.9942,25.5875,25.1776,24.7646,24.3485,23.9295,23.5077,23.0832,22.6561,22.2269,21.7956,21.3626,20.9283,20.493,20.0574,19.6219,19.1873,18.7542,18.3237,17.8966,17.4741,17.0576,16.6484,16.2483,15.8591,15.4829,15.1217,14.7782,14.4548,14.1543,13.8795,13.6332,13.4181,13.2368,13.0917,12.9846,12.917,12.8896,12.9027,12.9557,13.0477,13.177,13.3413,13.5381,13.7647,14.018,14.2951,14.5929,14.9086,15.2394,15.5827,15.9363,16.2979,16.6656,17.0377,17.4126,17.7889,18.1655,18.5413,18.9153,19.2869,19.6551,20.0196,20.3797,20.735,21.0852,21.4299,21.7689,22.102,22.4289,22.7496,23.0639,23.3717,23.673,23.9677,24.2559,24.5374,24.8124,25.0808,25.3426,25.5978,25.8467,26.089,26.325,26.5547,26.7781,26.9954,27.2065,27.4116,27.6107,27.8039,27.9913,28.1729,28.3489,28.5193,28.6842,28.8437,28.9979,29.1468,29.2905,29.4292,29.5628,29.6915,29.8154,29.9345,30.0489,30.1587,30.264,30.3649,30.4614,30.5536,30.6416,30.7255,30.8054,30.8813,30.9533,31.0215,31.086,31.1469,31.2042,31.2581,31.3085,31.3556,31.3996,31.4403,31.478,31.5128,31.5446,31.5736,31.6,31.6237,31.6448,31.6635,31.6799,31.6939,31.7059,31.7157,31.7236,31.7295,31.7337,31.7362,31.7371,31.7366,31.7347,31.7315,31.7271,31.7217,31.7154,31.7082,31.7004,31.6919,31.6829,31.6736,31.6641,31.6544,31.6447,31.6351,31.6258,31.6168,31.6084,31.6005,31.5934,31.5871,31.5819,31.5777,31.5748,31.5732,31.5731,31.5746,31.5779,31.5829,31.59,31.599,31.6103,31.6238,31.6397,31.6581,31.6791,31.7028,31.7292,31.7585,31.7907,31.8259,31.8642,31.9057,31.9503,31.9983,32.0495,32.1042,32.1622,32.2237,32.2886,32.3571,32.4291,32.5046,32.5836,32.6662,32.7524,32.8421,32.9353,33.032,33.1322,33.2359,33.343,33.4536,33.5675,33.6848,33.8053,33.9291
39.1415,38.8373,38.5311,38.223,37.9128,37.6006,37.2863,36.9698,36.6511,36.3301,36.0069,35.6813,35.3532,35.0227,34.6897,34.3542,34.016,33.6751,33.3316,32.9852,32.636,32.2839,31.9288,31.5708,31.2096,30.8454,30.478,30.1074,29.7335,29.3563,28.9758,28.5918,28.2044,27.8135,27.4191,27.0212,26.6197,26.2146,25.806,25.3938,24.9782,24.559,24.1364,23.7104,23.2812,22.8488,22.4134,21.9753,21.5346,21.0916,20.6466,20.2001,19.7524,19.3042,18.8561,18.4087,17.9631,17.52,17.0808,16.6467,16.2191,15.7999,15.391,14.9944,14.6126,14.2483,13.9042,13.5835,13.2893,13.0249,12.7935,12.5981,12.4416,12.3262,12.2537,12.2252,12.2408,12.3,12.4016,12.5435,12.7231,12.9374,13.1832,13.4569,13.7552,14.0746,14.4119,14.7642,15.1285,15.5025,15.8838,16.2704,16.6604,17.0525,17.445,17.8369,18.2272,18.6148,18.9991,19.3794,19.7551,20.1257,20.4909,20.8503,21.2036,21.5507,21.8912,22.2252,22.5524,22.8728,23.1863,23.4929,23.7926,24.0853,24.3711,24.65,24.922,25.1872,25.4456,25.6973,25.9423,26.1807,26.4126,26.6381,26.8572,27.07,27.2766,27.477,27.6714,27.8599,28.0424,28.2192,28.3903,28.5557,28.7157,28.8701,29.0193,29.1631,29.3018,29.4353,29.5639,29.6875,29.8062,29.9202,30.0295,30.1342,30.2344,30.3302,30.4216,30.5088,30.5917,30.6706,30.7454,30.8163,30.8833,30.9465,31.0061,31.062,31.1144,31.1633,31.2089,31.2512,31.2903,31.3263,31.3593,31.3893,31.4165,31.4409,31.4626,31.4817,31.4984,31.5126,31.5246,31.5343,31.5419,31.5475,31.5511,31.553,31.5531,31.5516,31.5486,31.5441,31.5384,31.5315,31.5236,31.5146,31.5048,31.4943,31.4832,31.4716,31.4596,31.4473,31.4349,31.4226,31.4103,31.3983,31.3866,31.3755,31.365,31.3552,31.3463,31.3385,31.3317,31.3263,31.3222,31.3197,31.3188,31.3197,31.3225,31.3272,31.3341,31.3433,31.3548,31.3687,31.3852,31.4044,31.4263,31.4511,31.4788,31.5096,31.5435,31.5805,31.6208,31.6644,31.7114,31.7618,31.8157,31.8731,31.9341,31.9986,32.0667,32.1385,32.2139,32.2929,32.3756,32.462,32.552,32.6456,32.7428,32.8436,32.9479,33.0558,33.1672,33.282,33.4002,33.5218,33.6468
39.04,38.7352,38.4283,38.1195,37.8087,37.4957,37.1805,36.8632,36.5436,36.2217,35.8975,35.5708,35.2416,34.91,34.5757,34.2388,33.8993,33.5569,33.2118,32.8638,32.5128,32.1589,31.8019,31.4418,31.0785,30.7119,30.3421,29.9689,29.5923,29.2122,28.8285,28.4413,28.0504,27.6559,27.2576,26.8555,26.4497,26.04,25.6264,25.209,24.7877,24.3626,23.9336,23.5009,23.0645,22.6245,22.181,21.7342,21.2842,20.8313,20.3758,19.9181,19.4585,18.9975,18.5358,18.0741,17.6131,17.1538,16.6973,16.245,15.7984,15.3592,14.9293,14.5111,14.1072,13.7203,13.3537,13.0106,12.6949,12.4102,12.1603,11.9488,11.7792,11.6542,11.576,11.546,11.5644,11.6306,11.7431,11.8993,12.0962,12.3302,12.5973,12.8937,13.2152,13.558,13.9187,14.2938,14.6804,15.0758,15.4777,15.8838,16.2924,16.702,17.111,17.5185,17.9232,18.3245,18.7216,19.1137,19.5006,19.8816,20.2565,20.6249,20.9866,21.3415,21.6894,22.0301,22.3637,22.6899,23.0089,23.3205,23.6249,23.922,24.2118,24.4944,24.7699,25.0383,25.2996,25.554,25.8015,26.0422,26.2761,26.5034,26.7242,26.9385,27.1465,27.3481,27.5436,27.7329,27.9163,28.0937,28.2653,28.4312,28.5915,28.7461,28.8954,29.0392,29.1778,29.3112,29.4394,29.5627,29.681,29.7945,29.9032,30.0072,30.1067,30.2016,30.2922,30.3784,30.4603,30.5381,30.6117,30.6814,30.7472,30.8091,30.8672,30.9217,30.9726,31.02,31.064,31.1046,31.142,31.1762,31.2073,31.2355,31.2607,31.2831,31.3028,31.3199,31.3344,31.3465,31.3562,31.3637,31.369,31.3722,31.3735,31.3729,31.3706,31.3666,31.3611,31.3541,31.3458,31.3363,31.3257,31.314,31.3016,31.2883,31.2745,31.2601,31.2454,31.2303,31.2152,31.2,31.185,31.1702,31.1558,31.1419,31.1286,31.1161,31.1046,31.094,31.0847,31.0766,31.07,31.0649,31.0616,31.06,31.0604,31.0629,31.0675,31.0745,31.0839,31.0958,31.1104,31.1277,31.1479,31.171,31.1971,31.2264,31.2589,31.2947,31.3338,31.3763,31.4223,31.4719,31.525,31.5818,31.6422,31.7063,31.7741,31.8457,31.921,32.0,32.0829,32.1694,32.2597,32.3538,32.4515,32.5529,32.658,32.7666,32.8789,32.9947,33.114,33.2367,33.3628
38.9418,38.6365,38.3291,38.0197,37.7082,37.3945,37.0787,36.7606,36.4402,36.1174,35.7923,35.4647,35.1345,34.8018,34.4664,34.1283,33.7875,33.4438,33.0972,32.7477,32.3951,32.0395,31.6807,31.3187,30.9534,30.5847,30.2126,29.837,29.4578,29.075,28.6885,28.2982,27.9041,27.506,27.1041,26.6981,26.2881,25.874,25.4557,25.0333,24.6067,24.1758,23.7408,23.3016,22.8583,22.4109,21.9595,21.5042,21.0452,20.5827,20.1169,19.6481,19.1767,18.7031,18.2279,17.7516,17.2752,16.7994,16.3254,15.8545,15.3881,14.928,14.4762,14.0351,13.6075,13.1963,12.805,12.4374,12.0977,11.7901,11.5192,11.2892,11.1044,10.9682,10.8833,10.8513,10.8729,10.9471,11.072,11.2447,11.4612,11.7174,12.0084,12.3297,12.6767,13.045,13.4307,13.8302,14.2403,14.6582,15.0814,15.5077,15.9353,16.3626,16.7884,17.2114,17.6308,18.0456,18.4553,18.8592,19.257,19.6482,20.0325,20.4097,20.7796,21.1421,21.4969,21.8442,22.1838,22.5156,22.8398,23.1563,23.4651,23.7663,24.0599,24.346,24.6247,24.896,25.1601,25.4169,25.6667,25.9094,26.1453,26.3743,26.5965,26.8122,27.0213,27.224,27.4204,27.6105,27.7945,27.9725,28.1445,28.3107,28.4711,28.6259,28.7751,28.9189,29.0573,29.1904,29.3183,29.4411,29.5589,29.6717,29.7798,29.8831,29.9817,30.0757,30.1653,30.2505,30.3313,30.4079,30.4804,30.5488,30.6132,30.6737,30.7304,30.7834,30.8327,30.8785,30.9208,30.9597,30.9953,31.0277,31.0569,31.0831,31.1064,31.1268,31.1444,31.1593,31.1716,31.1815,31.1889,31.1941,31.197,31.1979,31.1967,31.1936,31.1888,31.1822,31.1741,31.1645,31.1535,31.1413,31.128,31.1137,31.0984,31.0824,31.0657,31.0485,31.031,31.0131,30.9951,30.9771,30.9592,30.9415,30.9243,30.9075,30.8915,30.8762,30.8618,30.8485,30.8365,30.8257,30.8164,30.8088,30.8029,30.7988,30.7968,30.7969,30.7992,30.8039,30.8112,30.821,30.8336,30.849,30.8673,30.8887,30.9132,30.941,30.972,31.0065,31.0444,31.0858,31.1309,31.1795,31.2319,31.288,31.3479,31.4116,31.4792,31.5505,31.6258,31.7049,31.7878,31.8747,31.9653,32.0598,32.1581,32.2602,32.366,32.4755,32.5887,32.7056,32.8259,32.9499,33.0772
38.8471,38.5413,38.2334,37.9235,37.6114,37.2972,36.9807,36.662,36.3409,36.0174,35.6914,35.363,35.0319,34.6982,34.3618,34.0227,33.6807,33.3358,32.9879,32.637,32.283,31.9258,31.5654,31.2016,30.8345,30.4638,30.0896,29.7118,29.3302,28.9449,28.5557,28.1626,27.7655,27.3642,26.9588,26.5492,26.1353,25.717,25.2943,24.8672,24.4355,23.9993,23.5585,23.1131,22.6632,22.2087,21.7497,21.2863,20.8186,20.3467,19.8708,19.3912,18.9082,18.4222,17.9335,17.4429,16.951,16.4587,15.9669,15.477,14.9903,14.5086,14.034,13.5688,13.1159,12.6786,12.2605,11.8659,11.4994,11.166,10.871,10.6197,10.4171,10.2676,10.1747,10.1405,10.1656,10.249,10.3885,10.58,10.819,11.1002,11.4181,11.767,12.1419,12.5378,12.9504,13.3758,13.8106,14.2518,14.697,15.1439,15.5908,16.0362,16.4787,16.9173,17.351,17.7793,18.2014,18.6168,19.0252,19.4263,19.8197,20.2054,20.5831,20.9528,21.3144,21.6679,22.0132,22.3504,22.6794,23.0004,23.3134,23.6184,23.9155,24.2049,24.4865,24.7606,25.0271,25.2862,25.5381,25.7827,26.0202,26.2507,26.4743,26.6911,26.9013,27.1049,27.302,27.4927,27.6772,27.8556,28.0279,28.1942,28.3547,28.5095,28.6586,28.8021,28.9402,29.0729,29.2003,29.3226,29.4398,29.552,29.6592,29.7617,29.8594,29.9525,30.041,30.1251,30.2048,30.2802,30.3513,30.4184,30.4814,30.5405,30.5956,30.647,30.6947,30.7388,30.7794,30.8165,30.8502,30.8807,30.908,30.9322,30.9534,30.9717,30.9872,30.9999,31.01,31.0176,31.0227,31.0255,31.026,31.0244,31.0207,31.0151,31.0077,30.9985,30.9877,30.9754,30.9617,30.9467,30.9306,30.9135,30.8954,30.8765,30.857,30.8369,30.8164,30.7956,30.7746,30.7537,30.7329,30.7123,30.6921,30.6724,30.6535,30.6353,30.6181,30.6019,30.5871,30.5735,30.5615,30.5512,30.5427,30.536,30.5315,30.5291,30.5291,30.5315,30.5365,30.5442,30.5547,30.5681,30.5846,30.6042,30.6271,30.6533,30.6829,30.716,30.7526,30.793,30.837,30.8848,30.9364,30.9919,31.0512,31.1145,31.1818,31.253,31.3282,31.4073,31.4905,31.5776,31.6687,31.7637,31.8626,31.9654,32.072,32.1824,32.2966,32.4146,32.5361,32.6613,32.79
